id,url,nombre,precio,precio_por,marca,categoria,imagen
804323942,https://www.carrefour.es/supermercado/barritas-de-cereales-con-albaricoque-carrefour-125-g/R-804323942/p,Barritas de cereales con albaricoque Carrefour 125 g.,1.51,12.08 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/912952_00_1.jpg
VC4AECOMM-491367,https://www.carrefour.es/supermercado/cereales-oreo-os-weetabix-320-g/R-VC4AECOMM-491367/p,Cereales Oreo O's Weetabix 320 g.,4.35,13.59 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/491367_00_1.jpg
521003416,https://www.carrefour.es/supermercado/barritas-de-cereales-integrales-con-chocolate-con-leche-belga-special-k-kelloggs-pack-de-6-unidades-de-20-g/R-521003416/p,Barritas de cereales integrales con chocolate con leche belga Special K Kellogg's pack de 6 unidades de 20 g.,3.99,33.25 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/791814_00_1.jpg
521003374,https://www.carrefour.es/supermercado/barritas-de-cereales-tostados-con-cacao-y-leche-nesquik-nestle-pack-de-6-unidades-de-25-g/R-521003374/p,Barritas de cereales tostados con cacao y leche Nesquik Nestlé pack de 6 unidades de 25 g.,3.05,20.33 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/359343_00_1.jpg
prod90089,https://www.carrefour.es/supermercado/barritas-de-avena-y-chocolate-negro-crunchy-nature-valley-sin-lactosa-pack-de-5-unidades-de-42-g/R-prod90089/p,Barritas de avena y chocolate negro Crunchy Nature Valley sin lactosa pack de 5 unidades de 42 g.,2.95,14.05 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/218865_00_1.jpg
521003382,https://www.carrefour.es/supermercado/barritas-de-cereales-integrales-con-chocolate-negro-special-kelloggs-6-unidades-de-215-g/R-521003382/p,"Barritas de cereales integrales con chocolate negro Special Kellogg's 6 unidades de 21,5 g.",3.99,30.93 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/506723_00_1.jpg
521014570,https://www.carrefour.es/supermercado/barritas-de-cereales-de-chocolate-con-leche-corny-sin-azucar-anadido-pack-6-unidades-de-20-g/R-521014570/p,Barritas de cereales de chocolate con leche Corny sin azúcar añadido pack 6 unidades de 20 g.,2.59,21.58 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/591089_00_1.jpg
VC4AECOMM-130334,https://www.carrefour.es/supermercado/barritas-de-cereal-integral-con-cacao-fitness-proteina-nestle-sin-azucar-anadido-pack-de-4-unidades-de-20-g/R-VC4AECOMM-130334/p,Barritas de cereal integral con cacao Fitness Proteína Nestlé sin azúcar añadido pack de 4 unidades de 20 g.,2.45,30.62 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/130334_00_1.jpg
prod410297,https://www.carrefour.es/supermercado/barritas-de-cereales-con-chocolate-uvas-y-pasas-carrefour-6-unidades-de-21-g/R-prod410297/p,"Barritas de cereales con chocolate, uvas y pasas Carrefour 6 unidades de 21 g.",1.86,14.76 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/822213_00_1.jpg
521003400,https://www.carrefour.es/supermercado/barrita-de-cereales-con-chocolate-fitness-nestle-pack-de-6-unidades-de-235-g/R-521003400/p,"Barrita de cereales con chocolate Fitness Nestlé pack de 6 unidades de 23,5 g.",3.45,24.47 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/582163_00_1.jpg
fprod1180441,https://www.carrefour.es/supermercado/barrita-de-frutos-secos-y-caramelo-salado-nakd-sin-azucar-anadido-140-g/R-fprod1180441/p,Barrita de frutos secos y caramelo salado Nakd  sin azúcar añadido 140 g.,3.45,24.64 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/227137_00_1.jpg
prod720228,https://www.carrefour.es/supermercado/barritas-de-proteinas-con-caramelo-salado-y-frutos-secos-nature-valley-sin-gluten-4-ud/R-prod720228/p,Barritas de proteínas con caramelo salado y frutos secos Nature Valley sin gluten 4 ud.,4.19,26.19 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/852270_00_1.jpg
VC4AECOMM-343142,https://www.carrefour.es/supermercado/barritas-de-almendra-y-chocolate-negro-70-el-almendro-sin-gluten-100-g/R-VC4AECOMM-343142/p,Barritas de almendra y chocolate negro 70% El Almendro sin gluten 100 g.,2.99,29.90 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/343142_00_1.jpg
VC4AECOMM-692420,https://www.carrefour.es/supermercado/barritas-crunchy-variety-nature-valley-sin-lactosa-pack-de-5-unidades-de-42-g/R-VC4AECOMM-692420/p,Barritas Crunchy Variety Nature Valley sin lactosa pack de 5 unidades de 42 g.,2.89,13.76 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/692420_00_1.jpg
VC4AECOMM-554259,https://www.carrefour.es/supermercado/barrita-de-frutas-con-frutos-secos-y-frambuesas-nakd-sin-azucar-anadido-140-g/R-VC4AECOMM-554259/p,Barrita de frutas con frutos secos y frambuesas Nakd sin azúcar añadido 140 g.,3.49,24.93 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/554259_00_1.jpg
823507443,https://www.carrefour.es/supermercado/barritas-de-chocolate-negro-y-cereales-bicentury-120-g/R-823507443/p,Barritas de chocolate negro y cereales Bicentury 120 g.,3.65,30.42 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/958132_00_1.jpg
521004561,https://www.carrefour.es/supermercado/snacks-multivitaminados-con-chocolate-blanco-carrefour-200-g/R-521004561/p,Snacks multivitaminados con chocolate blanco Carrefour 200 g.,3.75,18.75 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/726793_00_1.jpg
VC4AECOMM-061030,https://www.carrefour.es/supermercado/barritas-de-fruta-y-frutos-secos-con-limon-nakd-sin-azucar-anadido-140-g/R-VC4AECOMM-061030/p,Barritas de fruta y frutos secos con limón nakd sin azúcar añadido 140 g.,3.75,26.79 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/061030_00_1.jpg
521004549,https://www.carrefour.es/supermercado/barritas-sustitutivas-sabor-naranja-carrefour-210-g/R-521004549/p,Barritas sustitutivas sabor naranja Carrefour 210 g.,4.95,25.78 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/726798_00_1.jpg
649302161,https://www.carrefour.es/supermercado/barritas-de-cereales-con-chocolate-ecologicas-carrefour-bio-138-g/R-649302161/p,Barritas de cereales con chocolate ecológicas Carrefour Bio 138 g.,2.19,15.87 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/819286_00_1.jpg
521013981,https://www.carrefour.es/supermercado/barritas-de-cereales-con-frutas-rojas-special-k-kelloggs-6-unidades-de-215-g/R-521013981/p,"Barritas de cereales con frutas rojas Special K Kellogg's 6 unidades de 21,5 g.",3.99,30.93 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/506748_00_1.jpg
VC4AECOMM-436746,https://www.carrefour.es/supermercado/barrita-de-chocolate-negro-sabor-naranja-carrefour-sensation-40-g/R-VC4AECOMM-436746/p,Barrita de chocolate negro sabor naranja Carrefour Sensation 40 g.,1.43,35.75 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/436746_00_1.jpg
prod760408,https://www.carrefour.es/supermercado/cereales-en-barritas-con-almendras-y-chocolate-con-leche-el-almendro-100-gr/R-prod760408/p,Cereales en Barritas con Almendras y Chocolate con Leche El Almendro 100 gr.,3.05,30.50 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/861517_00_1.jpg
VC4AECOMM-436713,https://www.carrefour.es/supermercado/barrita-de-chocolate-negro-alta-en-proteinas-carrefour-sensation-120-g/R-VC4AECOMM-436713/p,Barrita de chocolate negro alta en proteínas Carrefour Sensation 120 g,3.45,28.75 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/436713_00_1.jpg
649302163,https://www.carrefour.es/supermercado/barritas-de-cereales-con-fresa-ecologicas-carrefour-bio-138-g/R-649302163/p,Barritas de cereales con fresa ecológicas Carrefour Bio 138 g.,2.19,15.87 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/819287_00_1.jpg
521003376,https://www.carrefour.es/supermercado/barritas-de-cereales-tostados-con-chocolate-y-leche-chocapic-nestle-pack-de-6-unidades-de-25-g/R-521003376/p,Barritas de cereales tostados con chocolate y leche Chocapic Nestlé pack de 6 unidades de 25 g.,3.05,20.33 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/359348_00_1.jpg
823507445,https://www.carrefour.es/supermercado/barritas-de-chocolate-blanco-y-cereales-bicentury-120-g/R-823507445/p,Barritas de chocolate blanco y cereales Bicentury 120 g.,3.65,30.42 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/958133_00_1.jpg
VC4AECOMM-061032,https://www.carrefour.es/supermercado/barritas-de-cacao-y-coco-nakd-sin-azucar-anadido-pack-de-4-unidades-de-35-g/R-VC4AECOMM-061032/p,Barritas de cacao y coco Nakd sin azúcar añadido pack de 4 unidades de 35 g.,3.49,24.93 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/061032_00_1.jpg
VC4AECOMM-458705,https://www.carrefour.es/supermercado/doughnut-de-chocolate-fibre-one-pack-de-4-unidades-de-24-g/R-VC4AECOMM-458705/p,Doughnut de chocolate Fibre One pack de 4 unidades de 24 g.,3.45,35.94 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/458705_00_1.jpg
VC4AECOMM-436750,https://www.carrefour.es/supermercado/barrita-de-chocolate-negro-alta-en-proteinas-carrefour-sensation-40-g/R-VC4AECOMM-436750/p,Barrita de chocolate negro alta en proteínas Carrefour Sensation 40 g.,1.43,35.75 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/436750_00_1.jpg
VC4AECOMM-373411,https://www.carrefour.es/supermercado/barrita-proteica-con-semillas-y-frutos-rojos-carrefour-sensation-128-g/R-VC4AECOMM-373411/p,Barrita proteica con semillas y frutos rojos Carrefour Sensation 128 g.,2.39,18.67 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/373411_00_1.jpg
VC4AECOMM-492985,https://www.carrefour.es/supermercado/barrita-de-almendra-esfuerzo-deportivo-sensation-carrefour-sin-aceite-de-palma-125-g/R-VC4AECOMM-492985/p,Barrita de almendra esfuerzo deportivo Sensation Carrefour sin aceite de palma 125 g.,2.45,19.60 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/492985_00_1.jpg
VC4AECOMM-130313,https://www.carrefour.es/supermercado/barritas-de-cereal-integral-sabor-miel-fitness-fibra-nestle-sin-azucar-anadido-pack-de-4-unidades-de-20-g/R-VC4AECOMM-130313/p,Barritas de cereal integral sabor miel Fitness Fibra Nestlé sin azúcar añadido pack de 4 unidades de 20 g. ,2.85,35.62 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/130313_00_1.jpg
prod65202,https://www.carrefour.es/supermercado/barritas-de-chocolate-y-coco-classic-carrefour-sin-gluten-pack-de-3-unidades-de-27-g/R-prod65202/p,Barritas de chocolate y coco Classic Carrefour sin gluten pack de 3 unidades de 27 g.,2.29,28.27 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/006752_00_1.jpg
VC4AECOMM-483117,https://www.carrefour.es/supermercado/barrita-de-proteinas-sabor-cacahuete-zero-prozis-pack-de-3-unidades-de-40-g/R-VC4AECOMM-483117/p,Barrita de proteínas sabor cacahuete Zero Prozis pack de 3 unidades de 40 g.,4.69,39.08 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/483117_00_1.jpg
prod800243,https://www.carrefour.es/supermercado/barrita-de-proteinas-sabor-chocolate-intenso-just-loading-pack-de-3-unidades-de-30-g/R-prod800243/p,Barrita de proteínas sabor chocolate intenso Just Loading pack de 3 unidades de 30 g.,3.49,33.24 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/832527_00_1.jpg
526538891,https://www.carrefour.es/supermercado/barritas-de-cereales-con-avellanas-corny-pack-6-unidades-de-25-g/R-526538891/p,"Barritas de cereales con avellanas Corny pack 6 unidades de 25 g.
",2.59,17.27 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/139651_00_1.jpg
VC4AECOMM-095481,https://www.carrefour.es/supermercado/barrita-de-proteina-sabor-galleta-enervit-sin-gluten-55-g/R-VC4AECOMM-095481/p,Barrita de proteina sabor galleta Enervit sin gluten 55 g,2.65,48.18 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/095481_00_1.jpg
VC4AECOMM-483016,https://www.carrefour.es/supermercado/barrita-de-proteinas-sabor-brownie-zero-prozis-pack-de-3-unidades-de-40-g/R-VC4AECOMM-483016/p,Barrita de proteínas sabor brownie Zero Prozis pack de 3 unidades de 40 g.,3.59,29.92 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/483016_00_1.jpg
VC4AECOMM-796097,https://www.carrefour.es/supermercado/barrita-de-almendras-y-coco-ecologica-weider-sin-aceite-de-palma-50-g/R-VC4AECOMM-796097/p,Barrita de almendras y coco ecológica Weider sin aceite de palma 50 g.,2.69,53.80 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/796097_00_1.jpg
prod680021,https://www.carrefour.es/supermercado/barritas-de-cereales-con-coco-cacao-y-anarcardos-con-crema-de-almendra-special-k-protein-kelloggs-4-ud/R-prod680021/p,"Barritas de cereales con coco, cacao y anarcardos con crema de almendra Special K Protein Kellogg's 4 ud.",3.99,35.62 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/846471_00_1.jpg
VC4AECOMM-436734,https://www.carrefour.es/supermercado/barrita-de-datil-y-platano-sensation-carrefour-125-g/R-VC4AECOMM-436734/p,Barrita de dátil y plátano Sensation Carrefour 125 g.,3.19,25.52 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/436734_00_1.jpg
VC4AECOMM-220469,https://www.carrefour.es/supermercado/barrita-pistacho-25-proteina-sin-azucar-emco-sin-gluten-35-g/R-VC4AECOMM-220469/p,Barrita  pistacho 25% proteína sin azúcar Emco sin gluten 35 g.,1.99,56.86 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/220469_00_1.jpg
VC4AECOMM-006947,https://www.carrefour.es/supermercado/barrita-energetica-de-datiles-coco-y-nueces-just-loading-sin-gluten-pack-de-3-unidades-de-40-g/R-VC4AECOMM-006947/p,"Barrita energética de dátiles, coco y nueces Just Loading sin gluten pack de 3 unidades de 40 g. ",3.09,25.75 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/006947_00_1.jpg
VC4AECOMM-172657,https://www.carrefour.es/supermercado/barrita-de-gominola-sabor-cereza-y-cola-con-cafeina-y-l-taurina-226ers-sin-gluten-30-g/R-VC4AECOMM-172657/p,Barrita de gominola sabor cereza y cola con cafeína y l-taurina 226ERS sin gluten 30 g.,2.65,88.33 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/172657_00_1.jpg
VC4AECOMM-206963,https://www.carrefour.es/supermercado/barrina-energenita-sabor-melocoton-gummy-power-just-loading-pack-de-3-unidades-de-30-g/R-VC4AECOMM-206963/p,Barrina energénita sabor melocotón Gummy Power Just Loading pack de 3 unidades de 30 g.,3.69,123 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/206963_00_1.jpg
VC4AECOMM-352056,https://www.carrefour.es/supermercado/barrita-energetica-de-chocolate-negro-226-ers-40-g/R-VC4AECOMM-352056/p,Barrita energética de chocolate negro 226 ERS 40 g.,2.25,56.25 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/352056_00_1.jpg
fprod1470060,https://www.carrefour.es/supermercado/barritas-sabor-toffee-caramelo-bimanan-10-ud/R-fprod1470060/p,Barritas sabor toffee caramelo Bimanán 10 ud.,15.29,4.78 €/100g,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/404163_00_1.jpg
606638572,https://www.carrefour.es/supermercado/barritas-sustitutivas-de-limon-con-aroma-de-yogur-carrefour-pack-de-6-unidades-de-32-g/R-606638572/p,Barritas sustitutivas de limón con aroma de yogur Carrefour pack de 6 unidades de 32 g.,4.95,25.78 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/389169_00_1.jpg
VC4AECOMM-581085,https://www.carrefour.es/supermercado/barritas-sustitutivas-de-chocolate-negro-carrefour-192-g/R-VC4AECOMM-581085/p,Barritas sustitutivas de chocolate negro Carrefour 192 g.,5.99,31.20 €/kg,Carrefour,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/581085_00_1.jpg
VC4AECOMM-084381,https://www.carrefour.es/supermercado/barritas-de-cereales-tostados-con-cacao-y-leche-nesquik-nestle-pack-de-12-unidades-de-25-g/R-VC4AECOMM-084381/p,Barritas de cereales tostados con cacao y leche Nesquik Nestlé pack de 12 unidades de 25 g.,4.45,14.83 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/084381_00_1.jpg
823507441,https://www.carrefour.es/supermercado/barritas-de-chocolate-con-leche-y-cereales-bicentury-120-g/R-823507441/p,Barritas de chocolate con leche y cereales Bicentury 120 g.,3.65,30.42 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/958131_00_1.jpg
prod800242,https://www.carrefour.es/supermercado/barrita-alta-en-proteinas-sabor-stracciatella-just-loading-sin-aceite-de-palma-pack-de-3-unidades-de-30-g/R-prod800242/p,Barrita alta en proteínas sabor stracciatella Just Loading sin aceite de palma pack de 3 unidades de 30 g.,3.49,38.78 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/832523_00_1.jpg
594001597,https://www.carrefour.es/supermercado/barritas-de-chocolate-y-naranja-bimanan-186-g/R-594001597/p,Barritas de chocolate y naranja Bimanán 186 g.,7.05,37.90 €/kg,,Barritas,https://static.carrefour.es/hd_350x_/img_pim_food/347773_00_1.jpg
99931780,https://www.carrefour.es/supermercado/carrefour-comida-para-periquitos-y-loros-1kg/R-555401581/p,Carrefour Comida para Periquitos y Loros 1Kg,1.82,1.82 €/kg,Carrefour,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/213805_00_1.jpg
368414286,https://www.carrefour.es/supermercado/espigas-de-mijo-para-pajaros-vita-nature-vitakraft-100-g/R-553703596/p,Espigas de mijo para pájaros Vita Nature Vitakraft 100 g,2.65,26.50 €/kg,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/407009_00_1.jpg
VC4A-11699027,https://www.carrefour.es/supermercado/menu-premium-para-periquitos-vitakraft-1-kg/R-fprod1320024/p,Menú premium para periquitos Vitakraft 1 kg,2.89,48.17 €/kg,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/334076_00_1.jpg
99931781,https://www.carrefour.es/supermercado/carrefour-comida-para-tortolas-1kg/R-555401583/p,Carrefour Comida para Tórtolas 1Kg,2.59,2.59 €/kg,Carrefour,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/213806_00_1.jpg
99931778,https://www.carrefour.es/supermercado/carrefour-comida-para-pajaros-exoticos-1kg/R-555401577/p,Carrefour Comida para Pájaros Exóticos 1Kg,2.99,2.99 €/kg,Carrefour,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/213803_00_1.jpg
368414263,https://www.carrefour.es/supermercado/barritas-fortalecedor-para-canarios-vitakraft-2-uds/R-553703586/p,Barritas fortalecedor para canarios Vitakraft 2 uds,1.66,0.83 €/ud,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/393117_00_1.jpg
2067109580,https://www.carrefour.es/supermercado/barritas-de-huevo-y-semilla-para-canarios-2-unidades-54-g/R-860400351/p,Barritas de huevo y semilla para canarios 2 unidades 54 g.,1.66,15.37 €/ud,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/105641_00_1.jpg
368414814,https://www.carrefour.es/supermercado/barritas-de-fruta-para-canarios-vitakraft-2-ud/R-830826888/p,Barritas de fruta para canarios Vitakraft 2 ud,1.66,0.83 €/ud,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/876932_00_1.jpg
368414280,https://www.carrefour.es/supermercado/vitakraft-barritas-para-periquitos-energia-2-uds/R-553703590/p,Vitakraft Barritas para Periquitos Energía  2 uds,1.66,0.83 €/ud,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/406961_00_1.jpg
368414055,https://www.carrefour.es/supermercado/comida-para-agaponis-vitakraft-750-g/R-720860739/p,Comida para agaponis Vitakraft 750 g,5.59,5.59 €/ud,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/173233_00_1.jpg
368414334,https://www.carrefour.es/supermercado/barritas-de-miel-para-agapornis-vitakraft/R-720863687/p,Barritas de Miel para Agapornis Vitakraft ,3.55,3.55 €/ud,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/437588_00_1.jpg
VC4A-10899257,https://www.carrefour.es/supermercado/menu-premium-para-canarios-vitakraft-1kg/R-VC4AECOMM-500479/p,Menú premium para canarios Vitakraft 1Kg,2.89,2.89 €/ud,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/500479_00_1.jpg
VC4A-9492405,https://www.carrefour.es/supermercado/vitakraft-barritas-para-periquitos-de-albaricoque-higo/R-prod420211/p,Vitakraft Barritas para Periquitos de Albaricoque & Higo,1.66,27.67 €/kg,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/509222_00_1.jpg
368414224,https://www.carrefour.es/supermercado/barritas-de-miel-para-periquitos-vitakraft-2-uds/R-830826743/p,Barritas de miel para periquitos Vitakraft  2 uds,1.66,0.83 €/ud,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/361695_00_1.jpg
368414233,https://www.carrefour.es/supermercado/comida-para-loros-vitakraft-1-kg/R-720861373/p,Comida para loros Vitakraft 1 Kg,3.99,3.99 €/kg,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/361799_00_1.jpg
99931786,https://www.carrefour.es/supermercado/galletas-para-pajaros-carrefour/R-555401597/p,"Galletas para Pájaros, Carrefour",1.5,1.50 €/ud,Carrefour,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/213818_00_1.jpg
2058992028,https://www.carrefour.es/supermercado/menu-provita-agapornis-750-gr-vitakraft/R-856300356/p,Menú ProVita Agapornis 750 gr Vitakraft,5.9,7.87 €/kg,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/085863_00_1.jpg
368414230,https://www.carrefour.es/supermercado/menu-para-canarios-vitakraft-500-gr/R-553703572/p,Menú para Canarios Vitakraft 500 gr,2.49,4.98 €/kg,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/361704_00_1.jpg
368414393,https://www.carrefour.es/supermercado/comida-para-periquitos-premium-life-800-g/R-830826790/p,Comida para periquitos  Premium Life 800 g.,3.15,3.94 €/kg,,Pienso para pájaros,https://static.carrefour.es/hd_350x_/img_pim_food/578876_00_1.jpg
fprod1280566,https://www.carrefour.es/supermercado/apositos-ampollas-medianas-compeed-10-ud/R-fprod1280566/p,Apósitos ampollas medianas Compeed 10 ud.,13.65,1.36 €/ud,,Apósitos y Plantillas,https://static.carrefour.es/hd_350x_/img_pim_food/330983_00_1.jpg
VC4AECOMM-543169,https://www.carrefour.es/supermercado/apositos-ampollas-medianas-compeed-2-ud/R-VC4AECOMM-543169/p,Apósitos ampollas medianas Compeed 2 ud.,4.45,2.22 €/ud,,Apósitos y Plantillas,https://static.carrefour.es/hd_350x_/img_pim_food/543169_00_1.jpg
590509204,https://www.carrefour.es/supermercado/stick-ampollas-anti-friccion-compeed-8-ml/R-590509204/p,Stick ampollas anti-fricción Compeed 8 ml.,9.75,121.87 €/100ml,,Apósitos y Plantillas,https://static.carrefour.es/hd_350x_/img_pim_food/583090_00_1.jpg
prod750181,https://www.carrefour.es/supermercado/apositos-callos-medianos-compeed-10-ud/R-prod750181/p,Apósitos callos medianos Compeed 10 ud.,8.09,0.81 €/ud,,Apósitos y Plantillas,https://static.carrefour.es/hd_350x_/img_pim_food/543735_00_1.jpg
VC4AECOMM-441966,https://www.carrefour.es/supermercado/aceitunas-verdes-rellenas-de-anchoa-carrefour-150-g/R-VC4AECOMM-441966/p,Aceitunas verdes rellenas de anchoa Carrefour 150 g.,0.96,6.40 €/kg,Carrefour,Aceitunas y Encurtidos,https://static.carrefour.es/hd_350x_/img_pim_food/441966_00_1.jpg
526626982,https://www.carrefour.es/supermercado/banderillas-picantes-classic-carrefour-180-g/R-526626982/p,Banderillas picantes Classic Carrefour 180 g.,1.84,10.22 €/kg,Carrefour,Aceitunas y Encurtidos,https://static.carrefour.es/hd_350x_/img_pim_food/113276_00_1.jpg
VC4AECOMM-488032,https://www.carrefour.es/supermercado/aceitunas-negras-cacerenas-sin-hueso-carrefour-150-g/R-VC4AECOMM-488032/p,Aceitunas negras Cacereñas sin hueso Carrefour 150 g.,1.1,7.33 €/kg,Carrefour,Aceitunas y Encurtidos,https://static.carrefour.es/hd_350x_/img_pim_food/488032_00_1.jpg
VC4AECOMM-441977,https://www.carrefour.es/supermercado/aceitunas-verdes-rellenas-de-anchoa-carrefour-pack-de-3-unidades-de-150-g/R-VC4AECOMM-441977/p,Aceitunas verdes rellenas de anchoa Carrefour pack de 3 unidades de 150 g.,2.75,6.11 €/kg,Carrefour,Aceitunas y Encurtidos,https://static.carrefour.es/hd_350x_/img_pim_food/441977_00_1.jpg
700809320,https://www.carrefour.es/supermercado/aceitunas-verdes-rellenas-de-anchoa-la-espanola-sin-gluten-150-g/R-700809320/p,Aceitunas verdes rellenas de anchoa La Española sin gluten 150 g.,2.35,15.67 €/kg,,Aceitunas y Encurtidos,https://static.carrefour.es/hd_350x_/img_pim_food/444790_00_1.jpg
VC4AECOMM-488053,https://www.carrefour.es/supermercado/aceitunas-manzanilla-sin-hueso-carrefour-pack-de-3-unidades-de-75-g/R-VC4AECOMM-488053/p,Aceitunas manzanilla sin hueso Carrefour pack de 3 unidades de 75 g.,1.65,7.33 €/kg,Carrefour,Aceitunas y Encurtidos,https://static.carrefour.es/hd_350x_/img_pim_food/488053_00_1.jpg
VC4AECOMM-441940,https://www.carrefour.es/supermercado/aceitunas-verdes-rellenas-de-anchoa-bajas-en-sal-carrefour-150-g/R-VC4AECOMM-441940/p,Aceitunas verdes rellenas de anchoa bajas en sal Carrefour 150 g.,1.2,8 €/kg,Carrefour,Aceitunas y Encurtidos,https://static.carrefour.es/hd_350x_/img_pim_food/441940_00_1.jpg
VC4AECOMM-417867,https://www.carrefour.es/supermercado/pepinillos-sabor-anchoa-sensation-carrefour-180-g/R-VC4AECOMM-417867/p,Pepinillos sabor anchoa Sensation Carrefour 180 g.,1.33,7.39 €/kg,Carrefour,Aceitunas y Encurtidos,https://static.carrefour.es/hd_350x_/img_pim_food/417867_00_1.jpg
VC4AECOMM-488058,https://www.carrefour.es/supermercado/aceitunas-verdes-manzanilla-sin-hueso-carrefour-400-g/R-VC4AECOMM-488058/p,Aceitunas verdes manzanilla sin hueso Carrefour 400 g.,2.59,6.47 €/kg,Carrefour,Aceitunas y Encurtidos,https://static.carrefour.es/hd_350x_/img_pim_food/488058_00_1.jpg
